DocumentodeLiquidacao,CodigoNotadeEmpenho,CodigoNaturezaDaDespesa,CodigoFonteDeRecurso,CodigoDetalhamentoFr,NUMERO_PROCESSO,CodigoProjetoAtividade,InstituicaoCodigoUnidadeGestora,Credor_Nome,CONTRATO,CONVENIO,Valor Original,Valor Liquido,Valor Bruto,Valor Retido,Valor Pago,Valor Liquidado a Pagar,Valor Liquido2
2023160101DL000285,2022160101NE11416,33903615,1550000004,0,662543/2022,XXXX,160101,ANTONIO SILVA CARDOSO,232016,0,"R$ 5,162.22","R$ 5,162.22","R$ 5,162.22",R$ 0.00,"R$ 5,162.22",R$ 0.00,5162.22
2023160101DL000286,2022160101NE11418,33903615,1550000004,0,564822/2022,XXXX,160101,CARLOS AUGUSTO GONCALVES RODRIGUES,1012019,0,"R$ 7,706.41","R$ 7,706.41","R$ 7,706.41",R$ 0.00,"R$ 7,706.41",R$ 0.00,7706.41
2023160101DL000287,2022160101NE11262,33903615,1550000004,0,1368415/2021,XXXX,160101,CARLOS VANEIDE MOREIRA DO SACRAMENTO,82010,0,"R$ 4,984.14","R$ 4,984.14","R$ 4,984.14",R$ 0.00,"R$ 4,984.14",R$ 0.00,4984.14
2023160101DL000288,2022160101NE11436,33903615,1550000004,0,1009062/2021,XXXX,160101,CLAUDIANIS PANTOJA ALMEIDA,722022,0,"R$ 2,140.80","R$ 2,140.80","R$ 2,140.80",R$ 0.00,"R$ 2,140.80",R$ 0.00,2140.8
2023160101DL000289,2022160101NE11226,33903615,1550000004,0,159963/2022,XXXX,160101,DANIEL PEREIRA PINTO,1912022,0,"R$ 12,469.36","R$ 12,469.36","R$ 12,469.36",R$ 0.00,"R$ 12,469.36",R$ 0.00,12469.36
2023160101DL000290,2022160101NE12759,33903615,1550000004,0,609733/2021,XXXX,160101,DORIEDISON REGO SILVA,1152021,0,"R$ 12,262.92","R$ 12,262.92","R$ 12,262.92",R$ 0.00,"R$ 12,262.92",R$ 0.00,12262.92
2023160101DL000291,2022160101NE11324,33903615,1550000004,0,1265614/2018,XXXX,160101,ELISANGELA COSTA DIAS,322019,0,"R$ 5,523.42","R$ 5,523.42","R$ 5,523.42",R$ 0.00,"R$ 5,523.42",R$ 0.00,5523.42
2023160101DL000292,2022160101NE11445,33903615,1550000004,0,1413459/2021,XXXX,160101,GILCELIO SOARES DA SILVA,572020,0,"R$ 2,859.75","R$ 2,859.75","R$ 2,859.75",R$ 0.00,"R$ 2,859.75",R$ 0.00,2859.75
2023160101DL000293,2022160101NE11171,33903615,1550000004,0,65876/2022,XXXX,160101,GUILHERME PACHECO QUARESMA,622010,0,"R$ 8,081.07","R$ 8,081.07","R$ 8,081.07",R$ 0.00,"R$ 8,081.07",R$ 0.00,8081.07
2023160101DL000294,2022160101NE11176,33903615,1550000004,0,65876/2022,XXXX,160101,RUI GUILHERME PACHECO QUARESMA,12010,0,"R$ 8,061.07","R$ 8,061.07","R$ 8,061.07",R$ 0.00,"R$ 8,061.07",R$ 0.00,8061.07
2023160101DL000295,2022160101NE11199,33903910,1550000004,0,850247/2021,XXXX,160101,CENTRO EDUCAC.STA.LUIZA DE MARILLAC LTDA-ME,522010,0,R$ 0.00,"R$ 6,419.48",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,6419.48
2023160101DL000296,2022160101NE11485,33903615,1550000004,0,1348392/2019,XXXX,160101,KATIA CILENE MOREIRA TAKASHIRO,3142018,0,"R$ 5,835.31","R$ 5,835.31","R$ 5,835.31",R$ 0.00,"R$ 5,835.31",R$ 0.00,5835.31
2023160101DL000297,2022160101NE12760,33903615,1550000004,0,850247/2021,XXXX,160101,RAIMUNDO DO CARMO PUREZA MACIEL,642010,0,"-R$ 3,143.53","R$ 3,143.53","-R$ 3,143.53",R$ 0.00,R$ 0.00,"-R$ 3,143.53",3143.53
2023160101DL000298,2022160101NE11975,33903615,1500100102,0,174397/2022,XXXX,160101,LEONARDO LEAO PINHEIRO,1972022,0,"R$ 3,329.80","R$ 3,329.80","R$ 3,329.80",R$ 0.00,"R$ 3,329.80",R$ 0.00,3329.8
2023160101DL000299,2022160101NE12305,33903615,1550000004,0,525457/2019,XXXX,160101,MESSIAS MEDEIROS MACIEL,742020,0,"R$ 3,706.83","R$ 3,706.83","R$ 3,706.83",R$ 0.00,"R$ 3,706.83",R$ 0.00,3706.83
2023160101DL000300,2022160101NE11844,33903910,1550000004,0,94941/2020,XXXX,160101,A.A.W.SERVICOS LTDA-ME,1182021,0,R$ 620.00,R$ 620.00,R$ 620.00,R$ 0.00,R$ 620.00,R$ 0.00,620
2023160101DL000301,2022160101NE11841,33903615,1550000004,0,505035/2022,XXXX,160101,OSCAR MELO E SILVA,2772022,0,"R$ 2,131.55","R$ 2,131.55","R$ 2,131.55",R$ 0.00,"R$ 2,131.55",R$ 0.00,2131.55
2023160101DL000302,2022160101NE11270,33903615,1550000004,0,1320792/2021,XXXX,160101,PAULO ROBERTO BARROS BARBOSA,92016,0,"R$ 6,431.85","R$ 6,431.85","R$ 6,431.85",R$ 0.00,"R$ 6,431.85",R$ 0.00,6431.85
2023160101DL000303,2022160101NE11231,33903615,1550000004,0,69564/2022,XXXX,160101,RAIMUNDO MARCIO CORREA DE BRITO,112016,0,"R$ 5,517.31","R$ 5,517.31","R$ 5,517.31",R$ 0.00,"R$ 5,517.31",R$ 0.00,5517.31
2023160101DL000304,2022160101NE11193,33903615,1550000004,0,356225/2022,XXXX,160101,SIMONE VILHENA PALHETA,42016,0,"R$ 9,814.17","R$ 9,814.17","R$ 9,814.17",R$ 0.00,"R$ 9,814.17",R$ 0.00,9814.17
2023160101DL000305,2022160101NE11411,33903615,1550000004,0,1319536/2019,XXXX,160101,SUE ANNIE NASCIMENTO COSTA,512017,0,"R$ 7,402.62","R$ 7,402.62","R$ 7,402.62",R$ 0.00,"R$ 7,402.62",R$ 0.00,7402.62
2023160101DL000306,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 90.71,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,90.71
2023160101DL000307,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 90.71,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,90.71
2023160101DL000308,2022160101NE01216,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 6.88,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,6.88
2023160101DL000309,2022160101NE01216,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 6.88,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,6.88
2023160101DL000310,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 90.71,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,90.71
2023160101DL000311,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 90.71,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,90.71
2023160101DL000312,2023160101NE000092,31901101,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 2,370.51","R$ 2,370.51","R$ 2,370.51",R$ 0.00,"R$ 2,370.51",R$ 0.00,2370.51
2023160101DL000313,2022160101NE12134,33904095,1500100102,0,1554289/2022,XXXX,160101,LIP COMERCIAL LTDA,1662022,0,"-R$ 3,832.45","R$ 3,832.45","-R$ 3,832.45",R$ 0.00,R$ 0.00,"-R$ 3,832.45",3832.45
2023160101DL000314,2022160101NE11291,33903615,1550000004,0,24558/2021,XXXX,160101,JAIR GUIMARÃES NETO,1482022,0,"R$ 17,348.61","R$ 17,348.61","R$ 17,348.61",R$ 0.00,"R$ 17,348.61",R$ 0.00,17348.61
2023160101DL000315,2022160101NE12134,33904095,1500100102,0,1554289/2022,XXXX,160101,LIP COMERCIAL LTDA,1662022,0,R$ 0.00,"R$ 3,832.45",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,3832.45
2023160101DL000316,2023160101NE000047,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 7,154.94","R$ 7,154.94","-R$ 7,154.94",R$ 0.00,R$ 0.00,"-R$ 7,154.94",7154.94
 , ,31901117,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 5,723.95","R$ 5,723.95","-R$ 5,723.95",R$ 0.00,R$ 0.00,"-R$ 5,723.95",5723.95
 , ,31901129,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,-R$ 538.56,R$ 538.56,-R$ 538.56,R$ 0.00,R$ 0.00,-R$ 538.56,538.56
 , ,31901137,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 2,134.89","R$ 2,134.89","-R$ 2,134.89",R$ 0.00,R$ 0.00,"-R$ 2,134.89",2134.89
2023160101DL000317,2023160101NE000047,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 7,154.94","R$ 7,154.94","R$ 7,154.94",R$ 0.00,"R$ 7,154.94",R$ 0.00,7154.94
 , ,31901117,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 5,723.95","R$ 5,723.95","R$ 5,723.95",R$ 0.00,"R$ 5,723.95",R$ 0.00,5723.95
 , ,31901129,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 538.56,R$ 538.56,R$ 538.56,R$ 0.00,R$ 538.56,R$ 0.00,538.56
 , ,31901137,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 2,134.89","R$ 2,134.89","R$ 2,134.89",R$ 0.00,"R$ 2,134.89",R$ 0.00,2134.89
2023160101DL000318,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 90.71,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,90.71
2023160101DL000319,2022160101NE01216,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 6.88,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,6.88
2023160101DL000320,2022160101NE01217,33903943,1550000004,2156,280250/2022,XXXX,160101,EQUATORIAL PARA DISTRIBUIDORA DE ENERGIA S.A,962017,0,R$ 0.00,R$ 90.71,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,90.71
2023160101DL000321,2022160101NE11199,33903910,1550000004,0,850247/2021,XXXX,160101,CENTRO EDUCAC.STA.LUIZA DE MARILLAC LTDA-ME,522010,0,"-R$ 6,419.48","R$ 6,419.48","-R$ 6,419.48",R$ 0.00,R$ 0.00,"-R$ 6,419.48",6419.48
2023160101DL000322,2022160101NE09047,33903007,2999000006,2324,1227166/2022,XXXX,160101,ASSOC.DOS PROD.RURAIS DA COMUD.DO CARIAMBA,0,0,"-R$ 138,188.58","R$ 138,188.58","-R$ 138,188.58",R$ 0.00,R$ 0.00,"-R$ 138,188.58",138188.58
2023160101DL000323,2023160101NE000041,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 4,844.21","R$ 4,844.21","-R$ 4,844.21",R$ 0.00,R$ 0.00,"-R$ 4,844.21",4844.21
 , ,31901145,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,-R$ 807.05,R$ 807.05,-R$ 807.05,R$ 0.00,R$ 0.00,-R$ 807.05,807.05
2023160101DL000324,2023160101NE000041,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 4,844.21","R$ 4,844.21","R$ 4,844.21",R$ 0.00,"R$ 4,844.21",R$ 0.00,4844.21
 , ,31901145,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 807.05,R$ 807.05,R$ 807.05,R$ 0.00,R$ 807.05,R$ 0.00,807.05
2023160101DL000325,2023160101NE000045,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 1,136.30","R$ 1,136.30","-R$ 1,136.30",R$ 0.00,R$ 0.00,"-R$ 1,136.30",1136.3
2023160101DL000326,2023160101NE000045,33903607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,136.30","R$ 1,136.30","R$ 1,136.30",R$ 0.00,"R$ 1,136.30",R$ 0.00,1136.3
2023160101DL000327,2022160101NE08552,33903007,2999000006,1671,1208114/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"-R$ 71,267.84","R$ 71,267.84","-R$ 71,267.84",R$ 0.00,R$ 0.00,"-R$ 71,267.84",71267.84
2023160101DL000328,2022160101NE08554,33903007,2999000006,6782,1208114/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"-R$ 9,978.99","R$ 9,978.99","-R$ 9,978.99",R$ 0.00,R$ 0.00,"-R$ 9,978.99",9978.99
2023160101DL000329,2023160101NE000050,31901101,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 62,464.16","R$ 62,464.16","-R$ 62,464.16",R$ 0.00,R$ 0.00,"-R$ 62,464.16",62464.16
 , ,31901117,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 49,971.35","R$ 49,971.35","-R$ 49,971.35",R$ 0.00,R$ 0.00,"-R$ 49,971.35",49971.35
 , ,31901128,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 1,418.81","R$ 1,418.81","-R$ 1,418.81",R$ 0.00,R$ 0.00,"-R$ 1,418.81",1418.81
 , ,31901129,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 4,659.84","R$ 4,659.84","-R$ 4,659.84",R$ 0.00,R$ 0.00,"-R$ 4,659.84",4659.84
 , ,31901137,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 31,876.57","R$ 31,876.57","-R$ 31,876.57",R$ 0.00,R$ 0.00,"-R$ 31,876.57",31876.57
 , ,31901145,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"-R$ 4,458.30","R$ 4,458.30","-R$ 4,458.30",R$ 0.00,R$ 0.00,"-R$ 4,458.30",4458.3
2023160101DL000330,2022160101NE12607,33903702,1500100102,6360,1560795/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,352021,0,"R$ 531,891.88","R$ 531,891.88","R$ 531,891.88",R$ 0.00,"R$ 531,891.88",R$ 0.00,531891.88
2023160101DL000331,2022160101NE12606,33903702,1500100102,6360,1560795/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,352021,0,"R$ 794,114.61","R$ 794,114.61","R$ 794,114.61",R$ 0.00,"R$ 794,114.61",R$ 0.00,794114.61
2023160101DL000332,2022160101NE00059,33903944,1550000004,2156,34832/2022,XXXX,160101,SERVIÇO AUTONOMO DE AGUA E ESGOTO DE CAMETÁ,0,0,-R$ 400.00,R$ 400.00,-R$ 400.00,R$ 0.00,R$ 0.00,-R$ 400.00,400
2023160101DL000333,2023160101NE000050,31901101,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 62,464.16","R$ 62,464.16","R$ 62,464.16",R$ 0.00,"R$ 62,464.16",R$ 0.00,62464.16
 , ,31901117,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 49,971.35","R$ 49,971.35","R$ 49,971.35",R$ 0.00,"R$ 49,971.35",R$ 0.00,49971.35
 , ,31901128,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 1,418.81","R$ 1,418.81","R$ 1,418.81",R$ 0.00,"R$ 1,418.81",R$ 0.00,1418.81
 , ,31901129,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 4,659.84","R$ 4,659.84","R$ 4,659.84",R$ 0.00,"R$ 4,659.84",R$ 0.00,4659.84
 , ,31901137,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 31,876.57","R$ 31,876.57","R$ 31,876.57",R$ 0.00,"R$ 31,876.57",R$ 0.00,31876.57
 , ,31901145,1500100102,0,2023/86923,8910,160101,Folha de Pagamento,#null,#null,"R$ 4,458.30","R$ 4,458.30","R$ 4,458.30",R$ 0.00,"R$ 4,458.30",R$ 0.00,4458.3
2023160101DL000334,2022160101NE00070,33903944,1550000004,2156,35010/2022,XXXX,160101,SERV.AUTONOMO DE AGUA E ESGOTO DE PARAUAPEBAS,0,0,"-R$ 5,000.00","R$ 5,000.00","-R$ 5,000.00",R$ 0.00,R$ 0.00,"-R$ 5,000.00",5000
2023160101DL000335,2022160101NE12605,33903702,1500100102,6360,1560795/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,352021,0,"R$ 61,388.29","R$ 61,388.29","R$ 61,388.29",R$ 0.00,"R$ 61,388.29",R$ 0.00,61388.29
2023160101DL000336,2022160101NE11403,33903615,1550000004,0,565404/2022,XXXX,160101,MIRTES GOMES DE BARROS,2472017,0,"R$ 11,480.16","R$ 11,480.16","R$ 11,480.16",R$ 0.00,"R$ 11,480.16",R$ 0.00,11480.16
2023160101DL000337,2022160101NE00077,33903944,1550000004,2156,34805/2022,XXXX,160101,AGUAS DE SAO FRANCISCO CONCESSIONARIA DE SANEAMENTO S.A.,0,0,-R$ 589.91,R$ 589.91,-R$ 589.91,R$ 0.00,R$ 0.00,-R$ 589.91,589.91
2023160101DL000338,2022160101NE08551,33903007,2999000006,3296,1208114/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"-R$ 9,079.79","R$ 9,079.79","-R$ 9,079.79",R$ 0.00,R$ 0.00,"-R$ 9,079.79",9079.79
2023160101DL000339,2023160101NE000037,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 22,353.53","R$ 22,353.53","-R$ 22,353.53",R$ 0.00,R$ 0.00,"-R$ 22,353.53",22353.53
 , ,31901128,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,-R$ 39.51,R$ 39.51,-R$ 39.51,R$ 0.00,R$ 0.00,-R$ 39.51,39.51
 , ,31901129,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,-R$ 944.18,R$ 944.18,-R$ 944.18,R$ 0.00,R$ 0.00,-R$ 944.18,944.18
 , ,31901137,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 14,766.69","R$ 14,766.69","-R$ 14,766.69",R$ 0.00,R$ 0.00,"-R$ 14,766.69",14766.69
 , ,31901161,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 1,345.76","R$ 1,345.76","-R$ 1,345.76",R$ 0.00,R$ 0.00,"-R$ 1,345.76",1345.76
2023160101DL000340,2022160101NE10667,33903007,2999000006,1671,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"-R$ 865,928.32","R$ 865,928.32","-R$ 865,928.32",R$ 0.00,R$ 0.00,"-R$ 865,928.32",865928.32
2023160101DL000341,2022160101NE08555,33903007,2999000006,2326,1208114/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"-R$ 14,199.44","R$ 14,199.44","-R$ 14,199.44",R$ 0.00,R$ 0.00,"-R$ 14,199.44",14199.44
2023160101DL000342,2022160101NE10668,33903007,2999000006,6782,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"-R$ 365,420.05","R$ 365,420.05","-R$ 365,420.05",R$ 0.00,R$ 0.00,"-R$ 365,420.05",365420.05
2023160101DL000343,2022160101NE08553,33903007,2999000006,2324,1208114/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"-R$ 45,395.07","R$ 45,395.07","-R$ 45,395.07",R$ 0.00,R$ 0.00,"-R$ 45,395.07",45395.07
2023160101DL000344,2023160101NE000037,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 22,353.53","R$ 22,353.53","R$ 22,353.53",R$ 0.00,"R$ 22,353.53",R$ 0.00,22353.53
 , ,31901128,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 39.51,R$ 39.51,R$ 39.51,R$ 0.00,R$ 39.51,R$ 0.00,39.51
 , ,31901129,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,R$ 944.18,R$ 944.18,R$ 944.18,R$ 0.00,R$ 944.18,R$ 0.00,944.18
 , ,31901137,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 14,766.69","R$ 14,766.69","R$ 14,766.69",R$ 0.00,"R$ 14,766.69",R$ 0.00,14766.69
 , ,31901161,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,345.76","R$ 1,345.76","R$ 1,345.76",R$ 0.00,"R$ 1,345.76",R$ 0.00,1345.76
2023160101DL000345,2022160101NE10237,33903007,2999000006,2324,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"-R$ 553,118.25","R$ 553,118.25","-R$ 553,118.25",R$ 0.00,R$ 0.00,"-R$ 553,118.25",553118.25
2023160101DL000346,2022160101NE10239,33903007,2999000006,2326,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"-R$ 176,585.27","R$ 176,585.27","-R$ 176,585.27",R$ 0.00,R$ 0.00,"-R$ 176,585.27",176585.27
2023160101DL000347,2022160101NE08553,33903007,2999000006,2324,1208114/2022,XXXX,160101,COOP.MISTA DE PROD.E COM.CAMPONESA-EST.PARA,0,0,"R$ 2,441.66","R$ 2,441.66","R$ 2,441.66",R$ 0.00,"R$ 2,441.66",R$ 0.00,2441.66
2023160101DL000348,2023160101NE000038,31901607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 1,893.65","R$ 1,893.65","-R$ 1,893.65",R$ 0.00,R$ 0.00,"-R$ 1,893.65",1893.65
 , ,31901638,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 10,671.50","R$ 10,671.50","-R$ 10,671.50",R$ 0.00,R$ 0.00,"-R$ 10,671.50",10671.5
2023160101DL000349,2022160101NE10239,33903007,2999000006,2326,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 97,011.41","R$ 97,011.41","R$ 97,011.41",R$ 0.00,"R$ 97,011.41",R$ 0.00,97011.41
2023160101DL000350,2022160101NE00077,33903944,1550000004,2156,34805/2022,XXXX,160101,AGUAS DE SAO FRANCISCO CONCESSIONARIA DE SANEAMENTO S.A.,0,0,R$ 0.00,R$ 116.67,R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,116.67
2023160101DL000351,2022160101NE10239,33903007,2999000006,2326,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 30,298.33","R$ 30,298.33","R$ 30,298.33",R$ 0.00,"R$ 30,298.33",R$ 0.00,30298.33
2023160101DL000352,2022160101NE10667,33903007,2999000006,1671,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 386,964.72","R$ 386,964.72","R$ 386,964.72",R$ 0.00,"R$ 386,964.72",R$ 0.00,386964.72
2023160101DL000353,2022160101NE10239,33903007,2999000006,2326,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 37,283.32","R$ 37,283.32","R$ 37,283.32",R$ 0.00,"R$ 37,283.32",R$ 0.00,37283.32
2023160101DL000354,2022160101NE10239,33903007,2999000006,2326,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 11,992.21","R$ 11,992.21","R$ 11,992.21",R$ 0.00,"R$ 11,992.21",R$ 0.00,11992.21
2023160101DL000355,2022160101NE10667,33903007,2999000006,1671,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 182,251.11","R$ 182,251.11","R$ 182,251.11",R$ 0.00,"R$ 182,251.11",R$ 0.00,182251.11
2023160101DL000356,2022160101NE10237,33903007,2999000006,2324,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 267,922.35","R$ 267,922.35","R$ 267,922.35",R$ 0.00,"R$ 267,922.35",R$ 0.00,267922.35
2023160101DL000357,2022160101NE10667,33903007,2999000006,1671,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 7,286.00","R$ 7,286.00","R$ 7,286.00",R$ 0.00,"R$ 7,286.00",R$ 0.00,7286
2023160101DL000358,2023160101NE000038,31901607,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,893.65","R$ 1,893.65","R$ 1,893.65",R$ 0.00,"R$ 1,893.65",R$ 0.00,1893.65
 , ,31901638,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"R$ 10,671.50","R$ 10,671.50","R$ 10,671.50",R$ 0.00,"R$ 10,671.50",R$ 0.00,10671.5
2023160101DL000359,2022160101NE10237,33903007,2999000006,2324,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 166,477.82","R$ 166,477.82","R$ 166,477.82",R$ 0.00,"R$ 166,477.82",R$ 0.00,166477.82
2023160101DL000360,2022160101NE10667,33903007,2999000006,1671,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 3,645.96","R$ 3,645.96","R$ 3,645.96",R$ 0.00,"R$ 3,645.96",R$ 0.00,3645.96
2023160101DL000361,2022160101NE10237,33903007,2999000006,2324,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 83,657.03","R$ 83,657.03","R$ 83,657.03",R$ 0.00,"R$ 83,657.03",R$ 0.00,83657.03
2023160101DL000362,2022160101NE10667,33903007,2999000006,1671,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 88,608.41","R$ 88,608.41","R$ 88,608.41",R$ 0.00,"R$ 88,608.41",R$ 0.00,88608.41
2023160101DL000363,2022160101NE10237,33903007,2999000006,2324,1308638/2022,XXXX,160101,EC GARCIA COM. SERV. E REP. EIRELI-EPP,0,0,"R$ 33,314.37","R$ 33,314.37","R$ 33,314.37",R$ 0.00,"R$ 33,314.37",R$ 0.00,33314.37
2023160101DL000364,2023160101NE000039,31901101,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 8,945.22","R$ 8,945.22","-R$ 8,945.22",R$ 0.00,R$ 0.00,"-R$ 8,945.22",8945.22
 , ,31901117,1500100102,0,2023/86923,8339,160101,Folha de Pagamento,#null,#null,"-R$ 6,183.78","R$ 6,183.78","-R$ 6,183.78",R$ 0.00,R$ 0.00,"-R$ 6,183.78",6183.78
